기준년월,행정동코드,행정동명,연령대,평균이용금액,평균이용건수
202308,2635055200,해운대구 좌2동,20대,42258162,2466
202308,2635055200,해운대구 좌2동,20대미만,2962311,210
202308,2635055200,해운대구 좌2동,30대,73391935,2662
202308,2635055200,해운대구 좌2동,40대,112382647,3238
202308,2635055200,해운대구 좌2동,50대,94112675,3157
202308,2635055200,해운대구 좌2동,60대이상,76763455,2677
202308,2635055300,해운대구 좌3동,20대,4766096,344
202308,2635055300,해운대구 좌3동,20대미만,382209,45
202308,2635055300,해운대구 좌3동,30대,9935567,433
202308,2635055300,해운대구 좌3동,40대,18451140,736
202308,2635055300,해운대구 좌3동,50대,16685877,771
202308,2635055300,해운대구 좌3동,60대이상,15103195,686
202308,2635055400,해운대구 좌4동,20대,15680017,684
202308,2635055400,해운대구 좌4동,20대미만,665031,57
202308,2635055400,해운대구 좌4동,30대,44481952,1092
202308,2635055400,해운대구 좌4동,40대,98820037,1941
202308,2635055400,해운대구 좌4동,50대,108034610,2167
202308,2635055400,해운대구 좌4동,60대이상,167859128,2757
202308,2635056000,해운대구 송정동,20대,42516035,1684
202308,2635056000,해운대구 송정동,20대미만,1776039,91
202308,2635056000,해운대구 송정동,30대,69336784,1993
202308,2635056000,해운대구 송정동,40대,83147498,2388
202308,2635056000,해운대구 송정동,50대,85912018,2303
202308,2635056000,해운대구 송정동,60대이상,80802008,2025
202308,2635057000,해운대구 반여1동,20대,34124219,1791
202308,2635057000,해운대구 반여1동,20대미만,2744430,205
202308,2635057000,해운대구 반여1동,30대,72410520,2478
202308,2635057000,해운대구 반여1동,40대,143182408,4078
202308,2635057000,해운대구 반여1동,50대,153114006,4491
202308,2635057000,해운대구 반여1동,60대이상,169670250,4405
202308,2635058000,해운대구 반여2동,20대,7344906,577
202308,2635058000,해운대구 반여2동,20대미만,344423,31
202308,2635058000,해운대구 반여2동,30대,11762830,577
202308,2635058000,해운대구 반여2동,40대,19855787,876
202308,2635058000,해운대구 반여2동,50대,26867946,1283
202308,2635058000,해운대구 반여2동,60대이상,39980213,1559
202308,2635059000,해운대구 반여3동,20대,2393495,197
202308,2635059000,해운대구 반여3동,20대미만,104074,10
202308,2635059000,해운대구 반여3동,30대,3900493,221
202308,2635059000,해운대구 반여3동,40대,6922868,353
202308,2635059000,해운대구 반여3동,50대,11132419,574
202308,2635059000,해운대구 반여3동,60대이상,16031135,718
202308,2635059500,해운대구 반여4동,20대,3775114,321
202308,2635059500,해운대구 반여4동,20대미만,225263,27
202308,2635059500,해운대구 반여4동,30대,7682587,378
202308,2635059500,해운대구 반여4동,40대,14191393,523
202308,2635059500,해운대구 반여4동,50대,11628820,512
202308,2635059500,해운대구 반여4동,60대이상,9278217,450
202308,2635061000,해운대구 반송1동,20대,14398722,948
202308,2635061000,해운대구 반송1동,20대미만,584125,62
202308,2635061000,해운대구 반송1동,30대,18072659,789
202308,2635061000,해운대구 반송1동,40대,32292978,1220
202308,2635061000,해운대구 반송1동,50대,55601921,1705
202308,2635061000,해운대구 반송1동,60대이상,61124031,1851
202308,2635062000,해운대구 반송2동,20대,11565981,792
202308,2635062000,해운대구 반송2동,20대미만,724211,67
202308,2635062000,해운대구 반송2동,30대,23336080,933
202308,2635062000,해운대구 반송2동,40대,40965207,1473
202308,2635062000,해운대구 반송2동,50대,51987538,2025
202308,2635062000,해운대구 반송2동,60대이상,66676349,2419
202308,2635065000,해운대구 재송1동,20대,33564923,1989
202308,2635065000,해운대구 재송1동,20대미만,1886664,149
202308,2635065000,해운대구 재송1동,30대,83994467,3016
202308,2635065000,해운대구 재송1동,40대,145354560,4407
202308,2635065000,해운대구 재송1동,50대,130113698,3248
202308,2635065000,해운대구 재송1동,60대이상,131101129,3084
202308,2635066000,해운대구 재송2동,20대,14856584,1025
202308,2635066000,해운대구 재송2동,20대미만,770159,76
202308,2635066000,해운대구 재송2동,30대,29554632,986
202308,2635066000,해운대구 재송2동,40대,41008498,1528
202308,2635066000,해운대구 재송2동,50대,58386394,2010
202308,2635066000,해운대구 재송2동,60대이상,62139339,2005
202308,2638051000,사하구 괴정1동,20대,22595292,986
202308,2638051000,사하구 괴정1동,20대미만,1051886,88
202308,2638051000,사하구 괴정1동,30대,34153759,1146
202308,2638051000,사하구 괴정1동,40대,63545613,1828
202308,2638051000,사하구 괴정1동,50대,69940163,2124
202308,2638051000,사하구 괴정1동,60대이상,81367526,2371
202308,2638052000,사하구 괴정2동,20대,6836260,279
202308,2638052000,사하구 괴정2동,20대미만,371420,20
202308,2638052000,사하구 괴정2동,30대,14723927,467
202308,2638052000,사하구 괴정2동,40대,23957337,726
202308,2638052000,사하구 괴정2동,50대,24870608,804
202308,2638052000,사하구 괴정2동,60대이상,30065292,857
202308,2638053000,사하구 괴정3동,20대,15219457,824
202308,2638053000,사하구 괴정3동,20대미만,944047,71
202308,2638053000,사하구 괴정3동,30대,26982644,1021
202308,2638053000,사하구 괴정3동,40대,49395394,1588
202308,2638053000,사하구 괴정3동,50대,74310403,2120
202308,2638053000,사하구 괴정3동,60대이상,104944110,2849
202308,2638054000,사하구 괴정4동,20대,6036156,390
202308,2638054000,사하구 괴정4동,20대미만,354174,27
202308,2638054000,사하구 괴정4동,30대,14076546,658
202308,2638054000,사하구 괴정4동,40대,22583806,897
202308,2638054000,사하구 괴정4동,50대,23222346,928
202308,2638054000,사하구 괴정4동,60대이상,27077911,872
202308,2638055000,사하구 당리동,20대,24844243,1275
202308,2638055000,사하구 당리동,20대미만,1112992,87
202308,2638055000,사하구 당리동,30대,54079616,1813
202308,2638055000,사하구 당리동,40대,97028205,2448
202308,2638055000,사하구 당리동,50대,107014902,2972
202308,2638055000,사하구 당리동,60대이상,138746716,3437
202308,2638056100,사하구 하단1동,20대,30497857,1688
202308,2638056100,사하구 하단1동,20대미만,886672,77
202308,2638056100,사하구 하단1동,30대,62506323,2096
202308,2638056100,사하구 하단1동,40대,80563720,2390
202308,2638056100,사하구 하단1동,50대,107140844,2729
202308,2638056100,사하구 하단1동,60대이상,121396925,3178
202308,2638056200,사하구 하단2동,20대,102715501,5424
202308,2638056200,사하구 하단2동,20대미만,4998590,341
202308,2638056200,사하구 하단2동,30대,100264321,3800
202308,2638056200,사하구 하단2동,40대,146758481,4246
202308,2638056200,사하구 하단2동,50대,170635941,4314
202308,2638056200,사하구 하단2동,60대이상,121096875,3553
202308,2638057100,사하구 신평1동,20대,11446796,573
202308,2638057100,사하구 신평1동,20대미만,477128,31
202308,2638057100,사하구 신평1동,30대,24693368,958
202308,2638057100,사하구 신평1동,40대,49491146,1361
202308,2638057100,사하구 신평1동,50대,60823592,1664
202308,2638057100,사하구 신평1동,60대이상,59664286,1626
202308,2638057200,사하구 신평2동,20대,16380625,871
202308,2638057200,사하구 신평2동,20대미만,626457,63
202308,2638057200,사하구 신평2동,30대,41683108,1400
202308,2638057200,사하구 신평2동,40대,64536840,1830
202308,2638057200,사하구 신평2동,50대,67275107,1828
202308,2638057200,사하구 신평2동,60대이상,58039627,1477
202308,2638058000,사하구 장림1동,20대,14446744,722
202308,2638058000,사하구 장림1동,20대미만,412657,30
202308,2638058000,사하구 장림1동,30대,39356272,1475
202308,2638058000,사하구 장림1동,40대,60186654,2039
202308,2638058000,사하구 장림1동,50대,65746282,2008
202308,2638058000,사하구 장림1동,60대이상,56278316,1641
202308,2638059000,사하구 장림2동,20대,22482566,1099
202308,2638059000,사하구 장림2동,20대미만,927619,79
202308,2638059000,사하구 장림2동,30대,63165689,2102
202308,2638059000,사하구 장림2동,40대,95222507,2670
202308,2638059000,사하구 장림2동,50대,109604872,2866
202308,2638059000,사하구 장림2동,60대이상,109354028,2726
202308,2638060100,사하구 다대1동,20대,32193090,1869
202308,2638060100,사하구 다대1동,20대미만,1842670,150
202308,2638060100,사하구 다대1동,30대,58010370,2575
202308,2638060100,사하구 다대1동,40대,96363097,3713
202308,2638060100,사하구 다대1동,50대,111489401,3949
202308,2638060100,사하구 다대1동,60대이상,116351914,3835
202308,2638060200,사하구 다대2동,20대,19886127,1169
202308,2638060200,사하구 다대2동,20대미만,1602879,125
202308,2638060200,사하구 다대2동,30대,28915849,1158
202308,2638060200,사하구 다대2동,40대,52376190,1824
202308,2638060200,사하구 다대2동,50대,59479997,2131
202308,2638060200,사하구 다대2동,60대이상,52127867,1958
202308,2638061000,사하구 구평동,20대,5169223,313
202308,2638061000,사하구 구평동,20대미만,136596,20
202308,2638061000,사하구 구평동,30대,17045370,677
202308,2638061000,사하구 구평동,40대,24106865,858
202308,2638061000,사하구 구평동,50대,23321043,695
202308,2638061000,사하구 구평동,60대이상,22044883,531
202308,2638062000,사하구 감천1동,20대,11193754,649
202308,2638062000,사하구 감천1동,20대미만,634291,65
202308,2638062000,사하구 감천1동,30대,21736822,812
202308,2638062000,사하구 감천1동,40대,46454106,1409
202308,2638062000,사하구 감천1동,50대,58758326,1699
202308,2638062000,사하구 감천1동,60대이상,63754889,1914
202308,2638063000,사하구 감천2동,20대,2547775,198
202308,2638063000,사하구 감천2동,20대미만,74867,7
202308,2638063000,사하구 감천2동,30대,3424435,167
202308,2638063000,사하구 감천2동,40대,4994513,251
202308,2638063000,사하구 감천2동,50대,7303117,300
202308,2638063000,사하구 감천2동,60대이상,9658396,408
202308,2641051000,금정구 서1동,20대,670926,63
202308,2641051000,금정구 서1동,20대미만,55772,6
202308,2641051000,금정구 서1동,30대,1251081,69
202308,2641051000,금정구 서1동,40대,2285524,115
202308,2641051000,금정구 서1동,50대,3129399,175
202308,2641051000,금정구 서1동,60대이상,5469403,223
202308,2641052000,금정구 서2동,20대,7776254,493
202308,2641052000,금정구 서2동,20대미만,224184,20
202308,2641052000,금정구 서2동,30대,13036647,556
202308,2641052000,금정구 서2동,40대,22538937,766
202308,2641052000,금정구 서2동,50대,39459722,1120
202308,2641052000,금정구 서2동,60대이상,51547752,1395
202308,2641053000,금정구 서3동,20대,10742061,598
202308,2641053000,금정구 서3동,20대미만,199375,19
202308,2641053000,금정구 서3동,30대,19013153,824
202308,2641053000,금정구 서3동,40대,31820279,1284
202308,2641053000,금정구 서3동,50대,48473516,1889
202308,2641053000,금정구 서3동,60대이상,60109803,2199
202308,2641055500,금정구 금사회동동,20대,9476181,456
202308,2641055500,금정구 금사회동동,20대미만,294842,20
202308,2641055500,금정구 금사회동동,30대,21370964,768
202308,2641055500,금정구 금사회동동,40대,36103144,1014
202308,2641055500,금정구 금사회동동,50대,62230477,1397
202308,2641055500,금정구 금사회동동,60대이상,73163599,1364
202308,2641057000,금정구 부곡1동,20대,4626685,213
202308,2641057000,금정구 부곡1동,20대미만,147599,14
202308,2641057000,금정구 부곡1동,30대,11352592,353
202308,2641057000,금정구 부곡1동,40대,20963426,665
202308,2641057000,금정구 부곡1동,50대,34178775,973
202308,2641057000,금정구 부곡1동,60대이상,46000131,1362
202308,2641058000,금정구 부곡2동,20대,13272682,934
202308,2641058000,금정구 부곡2동,20대미만,531747,53
202308,2641058000,금정구 부곡2동,30대,34730027,856
202308,2641058000,금정구 부곡2동,40대,33870402,1277
202308,2641058000,금정구 부곡2동,50대,40749282,1414
202308,2641058000,금정구 부곡2동,60대이상,44156037,1413
202308,2641059000,금정구 부곡3동,20대,20451113,1216
202308,2641059000,금정구 부곡3동,20대미만,614056,69
202308,2641059000,금정구 부곡3동,30대,45282012,1476
202308,2641059000,금정구 부곡3동,40대,83254454,2147
202308,2641059000,금정구 부곡3동,50대,80298212,2567
202308,2641059000,금정구 부곡3동,60대이상,91464561,2377
202308,2641059100,금정구 부곡4동,20대,8811667,590
202308,2641059100,금정구 부곡4동,20대미만,316273,32
202308,2641059100,금정구 부곡4동,30대,14252313,681
202308,2641059100,금정구 부곡4동,40대,21445313,936
202308,2641059100,금정구 부곡4동,50대,27318025,1194
202308,2641059100,금정구 부곡4동,60대이상,33017949,1391
202308,2641060000,금정구 장전1동,20대,33310394,3134
202308,2641060000,금정구 장전1동,20대미만,1003724,98
202308,2641060000,금정구 장전1동,30대,20970502,1169
202308,2641060000,금정구 장전1동,40대,29423707,1200
202308,2641060000,금정구 장전1동,50대,31586782,1410
202308,2641060000,금정구 장전1동,60대이상,27351351,1116
202308,2641061000,금정구 장전2동,20대,140191980,7394
202308,2641061000,금정구 장전2동,20대미만,7513765,495
202308,2641061000,금정구 장전2동,30대,118000819,3967
202308,2641061000,금정구 장전2동,40대,176616096,4758
202308,2641061000,금정구 장전2동,50대,203515934,3991
202308,2641061000,금정구 장전2동,60대이상,89293721,2531
202308,2641063500,금정구 선두구동,20대,2787242,110
202308,2641063500,금정구 선두구동,20대미만,31348,2
202308,2641063500,금정구 선두구동,30대,8229773,221
202308,2641063500,금정구 선두구동,40대,17383778,382
202308,2641063500,금정구 선두구동,50대,30597097,592
202308,2641063500,금정구 선두구동,60대이상,33145442,666
202308,2641066500,금정구 청룡노포동,20대,8666741,640
202308,2641066500,금정구 청룡노포동,20대미만,524088,34
202308,2641066500,금정구 청룡노포동,30대,16492705,619
202308,2641066500,금정구 청룡노포동,40대,28877182,867
202308,2641066500,금정구 청룡노포동,50대,44570807,1329
202308,2641066500,금정구 청룡노포동,60대이상,59321252,1542
202308,2641067000,금정구 남산동,20대,23070951,1570
202308,2641067000,금정구 남산동,20대미만,949270,92
202308,2641067000,금정구 남산동,30대,37973893,1476
202308,2641067000,금정구 남산동,40대,62716169,2172
202308,2641067000,금정구 남산동,50대,107011519,3220
202308,2641067000,금정구 남산동,60대이상,133852332,3583
202308,2641068000,금정구 구서1동,20대,35564461,1732
202308,2641068000,금정구 구서1동,20대미만,1892662,163
202308,2641068000,금정구 구서1동,30대,68039546,2086
202308,2641068000,금정구 구서1동,40대,136848412,3172
202308,2641068000,금정구 구서1동,50대,134280640,3402
202308,2641068000,금정구 구서1동,60대이상,130175577,3428
202308,2641069000,금정구 구서2동,20대,19212737,1119
202308,2641069000,금정구 구서2동,20대미만,686305,69
202308,2641069000,금정구 구서2동,30대,127699522,1310
202308,2641069000,금정구 구서2동,40대,150126386,1730
202308,2641069000,금정구 구서2동,50대,134361346,2185
202308,2641069000,금정구 구서2동,60대이상,136667993,2669
202308,2641070000,금정구 금성동,20대,1287980,34
202308,2641070000,금정구 금성동,20대미만,14580,1
202308,2641070000,금정구 금성동,30대,2924956,59
202308,2641070000,금정구 금성동,40대,6070877,99
202308,2641070000,금정구 금성동,50대,10709514,169
202308,2641070000,금정구 금성동,60대이상,11660729,152
202308,2644051000,강서구 대저1동,20대,8831085,518
202308,2644051000,강서구 대저1동,20대미만,135408,13
202308,2644051000,강서구 대저1동,30대,26454863,1017
202308,2644051000,강서구 대저1동,40대,44982690,1277
202308,2644051000,강서구 대저1동,50대,64396300,1503
202308,2644051000,강서구 대저1동,60대이상,70384026,1426
202308,2644052000,강서구 대저2동,20대,145878799,2409
202308,2644052000,강서구 대저2동,20대미만,3353670,73
202308,2644052000,강서구 대저2동,30대,221580713,3378
202308,2644052000,강서구 대저2동,40대,252541641,3607
202308,2644052000,강서구 대저2동,50대,231368297,3324
202308,2644052000,강서구 대저2동,60대이상,146108585,1892
202308,2644053000,강서구 강동동,20대,3307211,96
202308,2644053000,강서구 강동동,20대미만,37526,3
202308,2644053000,강서구 강동동,30대,10515531,255
202308,2644053000,강서구 강동동,40대,17650896,360
202308,2644053000,강서구 강동동,50대,27213039,511
202308,2644053000,강서구 강동동,60대이상,31874103,545
202308,2644053500,강서구 명지1동,20대,75246189,3009
202308,2644053500,강서구 명지1동,20대미만,2118749,148
202308,2644053500,강서구 명지1동,30대,288830622,9161
202308,2644053500,강서구 명지1동,40대,343208173,9815
202308,2644053500,강서구 명지1동,50대,180886058,4744
202308,2644053500,강서구 명지1동,60대이상,151304967,3793
202308,2644054500,강서구 명지2동,20대,17036913,886
202308,2644054500,강서구 명지2동,20대미만,1134386,110
202308,2644054500,강서구 명지2동,30대,65944541,2208
202308,2644054500,강서구 명지2동,40대,128582700,4023
202308,2644054500,강서구 명지2동,50대,66556491,2077
202308,2644054500,강서구 명지2동,60대이상,53077080,1590
202308,2644055000,강서구 가락동,20대,4602566,110
202308,2644055000,강서구 가락동,20대미만,21702,5
202308,2644055000,강서구 가락동,30대,14092475,257
202308,2644055000,강서구 가락동,40대,41935380,346
202308,2644055000,강서구 가락동,50대,50055128,421
202308,2644055000,강서구 가락동,60대이상,29265008,293
202308,2644056000,강서구 녹산동,20대,76670344,2609
202308,2644056000,강서구 녹산동,20대미만,670964,47
202308,2644056000,강서구 녹산동,30대,256213153,6705
202308,2644056000,강서구 녹산동,40대,483468770,8356
202308,2644056000,강서구 녹산동,50대,578188218,6268
202308,2644056000,강서구 녹산동,60대이상,434433345,4175
202308,2644058000,강서구 가덕도동,20대,3975458,243
202308,2644058000,강서구 가덕도동,20대미만,32284,2
202308,2644058000,강서구 가덕도동,30대,10743080,468
202308,2644058000,강서구 가덕도동,40대,20911386,564
202308,2644058000,강서구 가덕도동,50대,23797409,587
202308,2644058000,강서구 가덕도동,60대이상,15884100,372
202308,2647061000,연제구 거제1동,20대,24672622,1842
202308,2647061000,연제구 거제1동,20대미만,2159426,247
202308,2647061000,연제구 거제1동,30대,50916501,2138
202308,2647061000,연제구 거제1동,40대,113791399,3579
202308,2647061000,연제구 거제1동,50대,108342271,3350
202308,2647061000,연제구 거제1동,60대이상,74994113,2279
202308,2647062000,연제구 거제2동,20대,20067358,917
202308,2647062000,연제구 거제2동,20대미만,1192568,74
202308,2647062000,연제구 거제2동,30대,50170236,1527
202308,2647062000,연제구 거제2동,40대,100139922,2546
202308,2647062000,연제구 거제2동,50대,93261682,2205
202308,2647062000,연제구 거제2동,60대이상,87145894,2032
202308,2647063000,연제구 거제3동,20대,12459221,487
202308,2647063000,연제구 거제3동,20대미만,271267,23
202308,2647063000,연제구 거제3동,30대,31985413,856
202308,2647063000,연제구 거제3동,40대,49486750,1200
202308,2647063000,연제구 거제3동,50대,68138126,1680
202308,2647063000,연제구 거제3동,60대이상,76570930,1926
202308,2647064000,연제구 거제4동,20대,1783432,160
202308,2647064000,연제구 거제4동,20대미만,146062,13
202308,2647064000,연제구 거제4동,30대,3969663,202
202308,2647064000,연제구 거제4동,40대,5983314,297
202308,2647064000,연제구 거제4동,50대,5986597,313
202308,2647064000,연제구 거제4동,60대이상,5089562,266
202308,2647065000,연제구 연산1동,20대,23567705,1102
202308,2647065000,연제구 연산1동,20대미만,635790,66
202308,2647065000,연제구 연산1동,30대,45043802,1562
202308,2647065000,연제구 연산1동,40대,62302305,1871
202308,2647065000,연제구 연산1동,50대,61788961,1851
202308,2647065000,연제구 연산1동,60대이상,66776997,1866
202308,2647066000,연제구 연산2동,20대,25735807,1194
202308,2647066000,연제구 연산2동,20대미만,799890,43
202308,2647066000,연제구 연산2동,30대,62844468,2148
202308,2647066000,연제구 연산2동,40대,72230450,2230
202308,2647066000,연제구 연산2동,50대,74112000,2248
202308,2647066000,연제구 연산2동,60대이상,86303332,2380
202308,2647067000,연제구 연산3동,20대,3981247,375
202308,2647067000,연제구 연산3동,20대미만,252049,35
202308,2647067000,연제구 연산3동,30대,7942535,468
202308,2647067000,연제구 연산3동,40대,10351614,612
202308,2647067000,연제구 연산3동,50대,10452792,702
202308,2647067000,연제구 연산3동,60대이상,16345076,952
202308,2647068000,연제구 연산4동,20대,51982500,1856
202308,2647068000,연제구 연산4동,20대미만,1083509,70
202308,2647068000,연제구 연산4동,30대,136805076,2283
202308,2647068000,연제구 연산4동,40대,131154557,2541
202308,2647068000,연제구 연산4동,50대,170201227,3063
202308,2647068000,연제구 연산4동,60대이상,178616222,3832
202308,2647069000,연제구 연산5동,20대,60179197,2841
202308,2647069000,연제구 연산5동,20대미만,1534035,110
202308,2647069000,연제구 연산5동,30대,113089088,4002
202308,2647069000,연제구 연산5동,40대,138318673,4104
202308,2647069000,연제구 연산5동,50대,179124684,4668
202308,2647069000,연제구 연산5동,60대이상,189419140,4230
202308,2647070000,연제구 연산6동,20대,7374870,485
202308,2647070000,연제구 연산6동,20대미만,494429,39
202308,2647070000,연제구 연산6동,30대,14938285,617
202308,2647070000,연제구 연산6동,40대,22596927,818
202308,2647070000,연제구 연산6동,50대,25309611,985
202308,2647070000,연제구 연산6동,60대이상,32469327,1227
202308,2647072000,연제구 연산8동,20대,7028818,389
202308,2647072000,연제구 연산8동,20대미만,229324,26
202308,2647072000,연제구 연산8동,30대,28690303,621
202308,2647072000,연제구 연산8동,40대,72937344,860
202308,2647072000,연제구 연산8동,50대,85223993,998
202308,2647072000,연제구 연산8동,60대이상,59230482,976
202308,2647073000,연제구 연산9동,20대,35219503,1922
202308,2647073000,연제구 연산9동,20대미만,1609700,126
202308,2647073000,연제구 연산9동,30대,83212330,2690
202308,2647073000,연제구 연산9동,40대,129383508,3651
202308,2647073000,연제구 연산9동,50대,142639218,4023
202308,2647073000,연제구 연산9동,60대이상,143731520,4061
202308,2650066000,수영구 남천1동,20대,53190846,2538
202308,2650066000,수영구 남천1동,20대미만,2468917,167
202308,2650066000,수영구 남천1동,30대,119474343,3450
202308,2650066000,수영구 남천1동,40대,241201539,4865
202308,2650066000,수영구 남천1동,50대,271183174,5657
202308,2650066000,수영구 남천1동,60대이상,319303355,6363
202308,2650067000,수영구 남천2동,20대,21473611,777
202308,2650067000,수영구 남천2동,20대미만,976946,59
202308,2650067000,수영구 남천2동,30대,25601783,823
202308,2650067000,수영구 남천2동,40대,29792118,887
202308,2650067000,수영구 남천2동,50대,30320550,863
202308,2650067000,수영구 남천2동,60대이상,32067780,801
202308,2650073000,수영구 수영동,20대,27780788,1497
202308,2650073000,수영구 수영동,20대미만,1018677,83
202308,2650073000,수영구 수영동,30대,44544323,1732
202308,2650073000,수영구 수영동,40대,55951906,1977
202308,2650073000,수영구 수영동,50대,73615651,2466
202308,2650073000,수영구 수영동,60대이상,112232404,3856
202308,2650074000,수영구 망미1동,20대,15414917,1026
202308,2650074000,수영구 망미1동,20대미만,632702,68
202308,2650074000,수영구 망미1동,30대,28572249,1318
202308,2650074000,수영구 망미1동,40대,45571711,1719
202308,2650074000,수영구 망미1동,50대,53252193,2030
202308,2650074000,수영구 망미1동,60대이상,77657260,2771
202308,2650075000,수영구 망미2동,20대,8134722,369
202308,2650075000,수영구 망미2동,20대미만,273573,19
202308,2650075000,수영구 망미2동,30대,16900532,532
202308,2650075000,수영구 망미2동,40대,26888630,679
202308,2650075000,수영구 망미2동,50대,29220097,647
202308,2650075000,수영구 망미2동,60대이상,34338987,768
202308,2650076000,수영구 광안1동,20대,36900801,2244
202308,2650076000,수영구 광안1동,20대미만,1163552,89
202308,2650076000,수영구 광안1동,30대,41437206,2048
202308,2650076000,수영구 광안1동,40대,53992430,1930
202308,2650076000,수영구 광안1동,50대,57820604,2084
202308,2650076000,수영구 광안1동,60대이상,84228750,2529
202308,2650077000,수영구 광안2동,20대,120459787,5140
202308,2650077000,수영구 광안2동,20대미만,5626464,309
202308,2650077000,수영구 광안2동,30대,101873568,3356
202308,2650077000,수영구 광안2동,40대,84888182,2550
202308,2650077000,수영구 광안2동,50대,88294805,2233
202308,2650077000,수영구 광안2동,60대이상,85550235,2110
202308,2650078000,수영구 광안3동,20대,42392336,1752
202308,2650078000,수영구 광안3동,20대미만,1125253,95
202308,2650078000,수영구 광안3동,30대,57692085,1675
202308,2650078000,수영구 광안3동,40대,64934554,1726
202308,2650078000,수영구 광안3동,50대,75094413,1759
202308,2650078000,수영구 광안3동,60대이상,102437514,2561
202308,2650079000,수영구 광안4동,20대,12176496,849
202308,2650079000,수영구 광안4동,20대미만,362131,42
202308,2650079000,수영구 광안4동,30대,28765103,1108
202308,2650079000,수영구 광안4동,40대,31572328,1283
202308,2650079000,수영구 광안4동,50대,37369181,1426
202308,2650079000,수영구 광안4동,60대이상,65997385,2011
202308,2650080000,수영구 민락동,20대,161123016,5952
202308,2650080000,수영구 민락동,20대미만,6341322,301
202308,2650080000,수영구 민락동,30대,139223812,4231
202308,2650080000,수영구 민락동,40대,127620467,3653
202308,2650080000,수영구 민락동,50대,122835344,3343
202308,2650080000,수영구 민락동,60대이상,119708669,3102
202308,2653058000,사상구 삼락동,20대,8571793,306
202308,2653058000,사상구 삼락동,20대미만,269037,14
202308,2653058000,사상구 삼락동,30대,16623478,583
202308,2653058000,사상구 삼락동,40대,31331736,703
202308,2653058000,사상구 삼락동,50대,44789801,1075
202308,2653058000,사상구 삼락동,60대이상,42625612,897
202308,2653059100,사상구 모라1동,20대,23627378,1398
202308,2653059100,사상구 모라1동,20대미만,641484,57
202308,2653059100,사상구 모라1동,30대,42434537,1959
202308,2653059100,사상구 모라1동,40대,67051354,2649
202308,2653059100,사상구 모라1동,50대,103786033,3559
202308,2653059100,사상구 모라1동,60대이상,104584240,3419
202308,2653059300,사상구 모라3동,20대,1566707,125
202308,2653059300,사상구 모라3동,20대미만,71396,8
202308,2653059300,사상구 모라3동,30대,4325364,172
202308,2653059300,사상구 모라3동,40대,5656097,288
202308,2653059300,사상구 모라3동,50대,5184189,322
202308,2653059300,사상구 모라3동,60대이상,4471812,282
202308,2653060000,사상구 덕포1동,20대,9637725,431
202308,2653060000,사상구 덕포1동,20대미만,185099,18
202308,2653060000,사상구 덕포1동,30대,20891537,696
202308,2653060000,사상구 덕포1동,40대,26783259,828
202308,2653060000,사상구 덕포1동,50대,42638358,1196
202308,2653060000,사상구 덕포1동,60대이상,48371729,1236
202308,2653061000,사상구 덕포2동,20대,13338883,1041
202308,2653061000,사상구 덕포2동,20대미만,635702,60
202308,2653061000,사상구 덕포2동,30대,25136122,1150
202308,2653061000,사상구 덕포2동,40대,39307858,1566
202308,2653061000,사상구 덕포2동,50대,51864156,1916
202308,2653061000,사상구 덕포2동,60대이상,49680953,1623
202308,2653062000,사상구 괘법동,20대,128090603,6390
202308,2653062000,사상구 괘법동,20대미만,3283055,240
202308,2653062000,사상구 괘법동,30대,178634945,5956
202308,2653062000,사상구 괘법동,40대,210051378,5618
202308,2653062000,사상구 괘법동,50대,292502964,7031
202308,2653062000,사상구 괘법동,60대이상,267554328,5880
202308,2653064500,사상구 감전동,20대,25979027,1382
202308,2653064500,사상구 감전동,20대미만,471854,43
202308,2653064500,사상구 감전동,30대,60247385,2106
202308,2653064500,사상구 감전동,40대,99443172,2384
202308,2653064500,사상구 감전동,50대,158157163,3246
202308,2653064500,사상구 감전동,60대이상,160350255,2667
202308,2653065000,사상구 주례1동,20대,8231708,577
202308,2653065000,사상구 주례1동,20대미만,178260,21
202308,2653065000,사상구 주례1동,30대,21453834,793
202308,2653065000,사상구 주례1동,40대,29186498,1008
202308,2653065000,사상구 주례1동,50대,32597573,1177
202308,2653065000,사상구 주례1동,60대이상,39692931,1207
202308,2653066000,사상구 주례2동,20대,36710609,2172
202308,2653066000,사상구 주례2동,20대미만,1500963,134
202308,2653066000,사상구 주례2동,30대,55653349,1802
202308,2653066000,사상구 주례2동,40대,83188784,2206
202308,2653066000,사상구 주례2동,50대,98322804,2337
202308,2653066000,사상구 주례2동,60대이상,118561039,2534
202308,2653066100,사상구 주례3동,20대,12532463,699
202308,2653066100,사상구 주례3동,20대미만,385500,38
202308,2653066100,사상구 주례3동,30대,22572457,896
202308,2653066100,사상구 주례3동,40대,32731138,1169
202308,2653066100,사상구 주례3동,50대,51872336,1565
202308,2653066100,사상구 주례3동,60대이상,56409597,1766
202308,2653067000,사상구 학장동,20대,28572922,1459
202308,2653067000,사상구 학장동,20대미만,1286074,108
202308,2653067000,사상구 학장동,30대,62869535,2004
202308,2653067000,사상구 학장동,40대,104620571,2920
202308,2653067000,사상구 학장동,50대,144495980,3473
202308,2653067000,사상구 학장동,60대이상,161717698,3515
202308,2653068000,사상구 엄궁동,20대,18711035,939
202308,2653068000,사상구 엄궁동,20대미만,896756,72
