가맹점명,도로명주소,지번주소,위도,경도,데이터기준일자
강가네손만두,부산 해운대구 우동3로 11 (우동),,35.16692559,129.1624177,2024-09-30
심블독서실학원,부산 부산진구 중앙대로 685 2-4층 (부전동),,35.15387799,129.058823,2024-09-30
다맛푸드,"부산 기장군 기장읍 차성로441번길 7, 상가동 1층 104호 (교리,태영아파트)",,35.25536906,129.2181851,2024-09-30
삼성스마트내과의원,"부산 남구 용호로 207, 2층 , 3층,4층, 5층,8층 (용호동,케이피엠메디컬빌딩)",,35.1137466,129.1112546,2024-09-30
의령한우국밥,부산 사상구 낙동대로 799 엄궁동,,35.13195749,128.9716153,2024-09-30
열린마음정신건강의학과의원,부산 부산진구 범일로 135 6층 (범천동),,35.14214959,129.0589672,2024-09-30
유림식품,부산 사하구 하신번영로 385 1층 102호 (하단동),,35.11540614,128.9605141,2024-09-30
진정신건강의학과의원,부산 동래구 충렬대로 239 501 수안메디칼센터 5층(수안동),,35.20163927,129.0856348,2024-09-30
드래곤베이커리,부산 북구 만덕대로 88 (덕천동),,35.21221731,129.014506,2024-09-30
송하추어탕,"부산 사상구 사상로500번길 2 1층 3호 (모라동, 삼보연립)",,35.18864508,128.9884863,2024-09-30
동부청과이칠,"부산 해운대구 수영강변대로 626 (반여동,농산물도매시장48호)",,35.21592863,129.1209289,2024-09-30
돼지청문회&명동찌개마을,"부산 수영구 수영로 698-1 ,1층 (광안동)",,35.16738098,129.1159694,2024-09-30
합천돼지국밥,"부산 사상구 사상로309번길 7, 합천돼지국밥 (덕포동)",,35.17225852,128.9828536,2024-09-30
대룡구두재료,부산 부산진구 서면문화로 44 (부전1동),,35.16089857,129.0558737,2024-09-30
진주성,"부산 금정구 수림로 53 ,1층 (장전동)",,35.23982247,129.0865616,2024-09-30
메가박스중앙(주)부산극장,부산 중구 비프광장로 36 (남포동5가),,35.09862011,129.028757,2024-09-30
또또노래연습장,부산 해운대구 재반로 117-1 지하1층 (재송동),,35.18898871,129.1264985,2024-09-30
코잠하우스,부산 동래구 반송로 270-2 (명장동),,35.20385141,129.1011709,2024-09-30
새론음악학원,부산 북구 화명동 898-2 롯데캐슬카이저상가304호,,35.22632387,129.0134515,2024-09-30
(주)부산극장,부산 중구 비프광장로 36 (남포동5가),,35.09862011,129.028757,2024-09-30
맘모스 떡카페,"부산 사하구 다대로 473, 지하1층 6호 (다대동,다대포현대아파트)",,35.06147729,128.9793185,2024-09-30
아리산,부산 수영구 광일로55번길 53-2 (광안동),,35.16033777,129.1075093,2024-09-30
맥시칸치킨,부산 사하구 다대로 617 자유상가 지하층(다대동),,35.05161518,128.9715603,2024-09-30
고집,부산 부산진구 시민공원로19번길 32 1층 (부암동),,35.16466682,129.0516855,2024-09-30
비룡,부산 사하구 마하로5번길 12 (당리동),,35.10150147,128.9802473,2024-09-30
백스비어남포점,부산 중구 광복로 13-1 2층 (부평동1가),,35.09959346,129.0266524,2024-09-30
백세촌순대돼지국밥,부산 영도구 해양로65번길 8 (청학동),,35.09697414,129.06278,2024-09-30
핸드스팟,"부산 부산진구 가야대로 597 ,302-2, 303호 (가야동,한신센타뷰)",,35.15523018,129.0369554,2024-09-30
자연건강식품총판,부산광역시 사상구 사상로 289-4 (덕포동),,35.17074709,128.982495,2024-09-30
남영반점,부산 사하구 낙동대로575번길 30 (하단동),,35.11360519,128.9614144,2024-09-30
뼈대잇는닭발 반여본점,부산 해운대구 해운대로61번길 95 1층 일부호 (반여동),,35.19506867,129.1288994,2024-09-30
근대화슈퍼,부산 연제구 중앙대로 1131 (연산동),,35.18853241,129.0806839,2024-09-30
미스터스시 동래점,"부산 동래구 중앙대로1381번길 11 2층 (온천동,우경빌딩)",,35.21056602,129.0772311,2024-09-30
장춘족발,부산 동구 조방로49번길 18-1 (범일2동),,35.13916658,129.0599271,2024-09-30
롯데할인마트,부산 사하구 낙동대로323번길 16 희망맨션상가 101호(괴정동),,35.09930317,128.9812191,2024-09-30
도취,부산 수영구 무학로9번길 110 1층 (광안동),,35.16651404,129.1161441,2024-09-30
솔밭휴게실,부산 금정구 장전동 산38,,35.22883409,129.07655,2024-09-30
올레PC,"부산 영도구 태종로 382 401 (청학동,동구빌딩)",,35.09287782,129.0652821,2024-09-30
고성방앗간,부산 북구 만덕대로78번길 22 (덕천동),,35.2112168,129.0134282,2024-09-30
신라유통,"부산 사하구 까치고개로 50-3 ,지하1층(괴정동)",,35.10447976,129.0072552,2024-09-30
고깃집,부산 해운대구 재송1로46번길 58 1층 일부호 (재송동),,35.18512505,129.1232391,2024-09-30
비비큐부산남천점,"부산 수영구 남천바다로10번길 70 105호 (남천동, 정원센텀뷰남천)",,35.14674228,129.1107378,2024-09-30
얌얌어물전,부산 기장군 기장읍 기장해안로 631 1층 (대변리),,35.22591913,129.2299923,2024-09-30
베스트 플랜,"부산 해운대구 송정1로8번길 25-78 103동 1302호 (송정동, 해운대송정우림필유아파트)",,35.1824314,129.1954988,2024-09-30
이동열불티나는매운떡볶이,부산 해운대구 좌동순환로 506 영풍리젠시 106호(중동),,35.16617072,129.1687296,2024-09-30
삼천포해물,부산 북구 구포1동 589-59 구포시장 5길,,35.20766837,129.003335,2024-09-30
한송,"부산 서구 꽃마을로 166, 외5필지 (서대신동3가)",,35.12785278,129.007302,2024-09-30
채선당플러스 동래점,"부산 동래구 명륜로 134 ,2층 201호 (명륜동,건희빌딩)",,35.20569662,129.0824931,2024-09-30
와플칸부산명륜직영점,부산 동래구 명륜동 680-25,,35.20942177,129.0812137,2024-09-30
옛기와,"부산 기장군 기장읍 동부산관광9로 15 , 613호~622호,624호~629호(센드럴원)",,35.19053173,129.2174899,2024-09-30
오복쌈밥,부산 동구 범일동 830-46제일상가아파트A5,,35.1395941,129.0605142,2024-09-30
생생굴국밥.대구탕,"부산 해운대구 재반로132번길 11, 1층 국수전문점 (재송동)",,35.18969017,129.1276391,2024-09-30
영도해녀촌,"부산 영도구 중리남로 2-36 ,1층 (동삼동)",,35.06700085,129.0660417,2024-09-30
시티패션,부산 중구 광복로35번길 21 (신창동3가),,35.10117146,129.0287123,2024-09-30
금촌돼지국밥,"부산 강서구 명지국제6로1번가길 23-1, 1층 (명지동)",,35.09597216,128.9006544,2024-09-30
바노바기의원 부산,"부산 부산진구 서면로 74 1001호 1803호 (부전동, 아이온시티빌딩)",,35.15721009,129.0581419,2024-09-30
언양한우직판장,부산 남구 용호로42번길 34 현광빌라상가소매점 1호(용호동),,35.12492458,129.1092123,2024-09-30
팬그램어학원,"부산 금정구 동현로 106 3층,4층",,35.21930306,129.0949981,2024-09-30
준원마트,부산 서구 고운들로 45-1 (부민동3가),,35.10604239,129.0176511,2024-09-30
렛미인,"부산 동래구 사직북로33번길 9, 1층 (사직동)",,35.19859787,129.0596345,2024-09-30
동부산농협일광지점(경제사업),부산 기장군 일광읍 일광로 131 ,,35.26665646,129.2357079,2024-09-30
공감,부산 해운대구 센텀서로 39 영상산업센터 902호 (우동),,35.17228486,129.12663,2024-09-30
육스타 부대찌개/주식회사 토성,부산 연제구 월드컵대로120번길 5 (연산동),,35.18517069,129.0826486,2024-09-30
비욘드잉글리쉬 명지캠퍼스2관어학원,부산 강서구 명지국제8로 245 401호 (명지동),,35.09841502,128.9198315,2024-09-30
남포수제비 애플아울렛,"부산 사상구 사상로 201 본관동 2층 7호 (괘법동,애플아울렛)",,35.16315151,128.9809876,2024-09-30
오드이븐,부산 사하구 몰운대2길 1 (다대동),,35.0462364,128.9689754,2024-09-30
바로그의원,부산 해운대구 해운대로 794 엘리움 703호 (좌동),,35.16879795,129.1757377,2024-09-30
득정형외과의원,"부산 사하구 다대로 302 ,A동 6층 (장림동,경남빌딩)",,35.07541821,128.976459,2024-09-30
못골대광정육백화점,"부산 남구 수영로219번길 15 1층 (대연동, 흥진빌딩)",,35.13573237,129.0903542,2024-09-30
더블유(W)왕분식,부산 기장군 정관읍 정관로 579 1층 104호 (스타빌딩),,35.32811913,129.1927482,2024-09-30
손칼국수,부산 남구 용호로197번길 46 (용호동),,35.11463613,129.1135265,2024-09-30
용호한빛태권도장,"부산 남구 용호로197번길 58 3층 (용호동,굿모닝빌딩)",,35.11461063,129.1143379,2024-09-30
활기찬정형외과의원,부산 연제구 과정로 180 3층 304호 305호 (연산동),,35.18754233,129.1074286,2024-09-30
땡깡,"부산 수영구 감포로 92-1 ,1층 (민락동)",,35.16676293,129.1184747,2024-09-30
만물백화점,부산 기장군 정관읍 정관6로 47 ,,35.3192397,129.1790908,2024-09-30
(주)에프티제이,"부산 수영구 수영로 709, 4층 (수영동)",,35.16817481,129.1168804,2024-09-30
무지개현수막,부산 금정구 금정로 195 (구서동),,35.24209618,129.088317,2024-09-30
송정물총칼국수,부산 해운대구 송정중앙로6번길 184 (송정동),,35.17633595,129.196628,2024-09-30
아이,부산 북구 구포시장2길 14 102호 (구포동),,35.20846533,129.0039708,2024-09-30
(주)대운 주유소,부산 해운대구 해운대로 1178 1층 (송정동),,35.18982558,129.2042924,2024-09-30
고려안경,부산 부산진구 부전동 196-1번지,,35.15383512,129.0596017,2024-09-30
대성마트,"부산 기장군 장안읍 해맞이로 14, 1층 (좌천리)",,35.31267956,129.2453705,2024-09-30
시선,부산 사하구 낙동대로 323 (괴정동),,35.09994018,128.9815887,2024-09-30
바다 장어구이 회,부산 부산진구 대학로 11-14 (가야동),,35.15395924,129.0380039,2024-09-30
유가네닭갈비 서면점,"부산 부산진구 중앙대로692번길 16 (부전동, 대한프라자)",,35.15420904,129.0601334,2024-09-30
데이투데이(DAY To DAY),부산 사상구 사상로 211 (괘법동),,35.16397022,128.9834013,2024-09-30
동대문엽기떡볶이 양정점,부산 부산진구 양지로 6 1층 남쪽 점포 (양정동),,35.16989328,129.0693497,2024-09-30
(주)사가,"부산 해운대구 해운대해변로 257 304호 (우동,하버타운)",,35.1596883,129.1595157,2024-09-30
부산광역시기장군청,부산 기장군 기장읍 기장대로 560 ,,35.24347702,129.2229513,2024-09-30
부산광역시기장군청/신천리 노외공영주차장,부산 기장군 기장읍 기장대로 560 ,,35.24347702,129.2229513,2024-09-30
일광신도시 공영주차장,부산 기장군 기장읍 기장대로 560 1,,35.26927345,129.2274498,2024-09-30
부산광역시기장군청/토지정보과,부산 기장군 기장읍 신천리 1,,35.24347702,129.2229513,2024-09-30
부산광역시 기장군청,부산 기장군 기장읍 신천리 1,,35.24347702,129.2229513,2024-09-30
뚜레쥬르해운대수비교차로,"부산 해운대구 해운대로 407, 102호 (우동,신세계프라자)",,35.16783542,129.140696,2024-09-30
오늘샌드,"부산 기장군 정관읍 정관6로 5-20, 1층 A110호(미래안 전통상가) (매학리)",,35.3204839,129.1753587,2024-09-30
시오,부산 사하구 하신중앙로 21 1층 (장림동),,35.08105951,128.9642776,2024-09-30
낮밤,부산 기장군 기장읍 차성로 430 10호 (교리),,35.2443974,129.2139116,2024-09-30
두꺼비로멘스 서면1번가점,부산 부산진구 서면로 35 2층 (부전동),,35.15387119,129.0575388,2024-09-30
디자인키퍼,부산 동래구 사직동 100-7번지 주원빌딩 7층,,35.19578639,129.0656923,2024-09-30
아이스크림할인점,부산 사하구 다대낙조2길 7 상가동 201호 (다대동),,35.0507112,128.9651151,2024-09-30
칠암아나고,부산 부산진구 동평로 100-5 (당감동),,35.16525259,129.0402332,2024-09-30
오독,"부산 서구 구덕로296번길 39 상가 114호(동대신동2가, 삼익아파트)",,35.11267776,129.0186003,2024-09-30
베가스,"부산 북구 금곡대로285번길 13, 4층 401호 (화명동,스포렉스)",,35.2337212,129.0127416,2024-09-30
디디앤라이팅,부산 수영구 연수로 352 광안동,,35.17116935,129.1088309,2024-09-30
신지우,부산 해운대구 재송1로 56 (재송동),,35.18748076,129.1238754,2024-09-30
망미동미용실,"부산 수영구 과정로 35, 1층 (망미동)",,35.17448939,129.1075258,2024-09-30
도야족발보쌈 일광신도시점,부산 기장군 일광읍 해빛6로 81-1 1층,,35.26430531,129.2258362,2024-09-30
피자수닭,부산 동래구 충렬대로459번길 74-4 (안락동),,35.19783459,129.1105443,2024-09-30
티스테이션 남구 용호점,부산 남구 용호로 86 (용호동),,35.12458996,129.1122797,2024-09-30
키쉬미뇽 서면점,부산 부산진구 중앙대로692번길 49 1층 (부전동),,35.15461696,129.0619277,2024-09-30
세븐일레븐 남포광장점,부산 중구 비프광장로 19-1 (부평동1가),,35.09877615,129.027366,2024-09-30
오라클피부과,부산 해운대구 마린시티2로 33 104동 724호 728호 해운대두산위브더제니스상가 (우동),,35.15720524,129.144817,2024-09-30
칠칠집명지점,"부산광역시 강서구 명지국제8로 282 ,2층203호,204호",,35.09734993,128.9235706,2024-09-30
(주)유동커피,"부산 동래구 온천천로339번길 51, 202동 1층 11,12,13,14호 (낙민동,동래꿈에그린아파트)",,35.19659937,129.0907727,2024-09-30
맷돌순두부,"부산 남구 문현금융로 40, A동 3층 316호 (문현동,부산국제금융센터)",,35.14648787,129.0658605,2024-09-30
보스턴에듀,"부산 해운대구 마린시티2로 2 902호 (우동,마린파크)",,35.15932892,129.1442431,2024-09-30
와플칸 사상점,부산 사상구 사상로 224 (괘법동),,35.16495158,128.9835449,2024-09-30
대가호식당,부산 해운대구 재반로125번가길 25 (재송동),,35.19001811,129.1233943,2024-09-30
백천피부과,부산 사하구 낙동대로 212 (괴정동),,35.10052703,128.9936279,2024-09-30
애플그림터미술교습소,"부산 강서구 명지국제5로 90 ,2층 205호 (명지동,중흥S-클래스에듀오션)",,35.10127377,128.9208508,2024-09-30
연제로하스의원,"부산 연제구 반송로 30, 4층 (연산동)",,35.1876806,129.0842082,2024-09-30
조한의원,부산 수영구 광안2동 473-2번지 SK뷰 상가 4층 본디올조한의원,,35.15640608,129.1135803,2024-09-30
토니버거/주식회사 아트몰링,부산 사하구 낙동남로 1413 (하단동),,35.10681916,128.966874,2024-09-30
우성자동차정비공업(주),부산 남구 신선대산복로 38 (용당동),,35.1164162,129.0992456,2024-09-30
베지스(VEGES),"부산 강서구 명지국제6로 107, B동 124호 (명지동)",,35.09293896,128.9108864,2024-09-30
홈호텔,부산 부산진구 동천로85번길 10 (부전동),,35.15640364,129.0617095,2024-09-30
멘즈헤어,부산 금정구 금강로 338-1 1층 102호 (장전동),,35.2382808,129.086596,2024-09-30
광명상사,부산 북구 금곡대로46번길 4 (덕천동),,35.21391226,129.0047519,2024-09-30
맥시칸치킨 우암점,부산 남구 장고개로 1 1층 (우암동),,35.12545884,129.0709072,2024-09-30
애식가(愛食家) 푸드코트,부산 부산진구 시민공원로 73 카페테리아 화장실동 (범전동),,35.16545076,129.0558558,2024-09-30
프레쉬마켓,부산 수영구 망미로30번길 32 1층 (망미동),,35.17026097,129.1026931,2024-09-30
필라운드,"부산 동래구 동래로57번길 94 B동 지하 B101호 B102호 B103호 B104호 (명륜동, 힐스테이트명륜트라디움)",,35.2144819,129.0828515,2024-09-30
하삼동커피 송도이진베이시티점,"부산 서구 송도해변로 192 부대복리시설 B동 110호 (암남동, 송도힐스테이트이진베이시티아파트)",,35.07796142,129.0232559,2024-09-30
하삼동커피 신호동점,부산 강서구 신호산단4로 52 103호 (신호동),,35.08542502,128.8786495,2024-09-30
하이즈믹수학교습소,"부산 해운대구 양운로 98 607호 일부 (좌동, 대하프라자)",,35.17163705,129.1748346,2024-09-30
한솔플러스영어부산사하지사,"부산 강서구 명지오션시티11로 22 114동 703호 (명지동, 명지두산위브포세이돈)",,35.08286983,128.8988653,2024-09-30
